creationDate,startDate,endDate,value
2024-10-12 10:01:45-04:00,2024-10-12 07:04:54-04:00,2024-10-12 07:19:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-12 10:01:45-04:00,2024-10-12 07:19:24-04:00,2024-10-12 08:25:54-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-12 10:01:45-04:00,2024-10-12 08:25:54-04:00,2024-10-12 08:36:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-12 10:01:45-04:00,2024-10-12 08:36:24-04:00,2024-10-12 08:39:54-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-12 10:01:45-04:00,2024-10-12 08:39:54-04:00,2024-10-12 08:59:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-12 10:01:45-04:00,2024-10-12 08:59:24-04:00,2024-10-12 09:00:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-12 10:01:45-04:00,2024-10-12 09:00:24-04:00,2024-10-12 09:24:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-12 10:01:45-04:00,2024-10-12 09:24:24-04:00,2024-10-12 09:25:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-12 10:01:45-04:00,2024-10-12 09:25:24-04:00,2024-10-12 09:27:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-12 10:01:45-04:00,2024-10-12 09:27:24-04:00,2024-10-12 09:57:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-12 10:01:45-04:00,2024-10-12 09:57:24-04:00,2024-10-12 09:58:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 06:25:24-04:00,2024-10-13 06:28:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 06:28:24-04:00,2024-10-13 06:29:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 06:29:24-04:00,2024-10-13 07:30:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 07:30:54-04:00,2024-10-13 07:31:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 07:31:24-04:00,2024-10-13 08:20:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 08:20:54-04:00,2024-10-13 08:21:54-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 08:21:54-04:00,2024-10-13 08:30:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 08:30:54-04:00,2024-10-13 08:32:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 08:32:24-04:00,2024-10-13 08:41:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 08:41:54-04:00,2024-10-13 08:53:54-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 08:53:54-04:00,2024-10-13 08:54:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 08:54:24-04:00,2024-10-13 09:28:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 09:28:54-04:00,2024-10-13 10:06:24-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-13 14:33:21-04:00,2024-10-13 10:06:24-04:00,2024-10-13 10:14:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 10:14:54-04:00,2024-10-13 10:19:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 10:19:24-04:00,2024-10-13 10:41:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 10:41:24-04:00,2024-10-13 11:17:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 11:17:24-04:00,2024-10-13 11:25:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 11:25:24-04:00,2024-10-13 11:25:54-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 11:25:54-04:00,2024-10-13 12:10:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 12:10:54-04:00,2024-10-13 12:11:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 12:11:24-04:00,2024-10-13 12:33:54-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 12:33:54-04:00,2024-10-13 12:34:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 12:34:24-04:00,2024-10-13 12:54:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 12:54:24-04:00,2024-10-13 13:15:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-13 14:33:21-04:00,2024-10-13 13:15:24-04:00,2024-10-13 13:18:24-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-13 14:33:21-04:00,2024-10-13 13:18:24-04:00,2024-10-13 14:11:24-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-13 14:33:21-04:00,2024-10-13 14:11:24-04:00,2024-10-13 14:13:24-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 10:05:21-04:00,2024-10-14 04:13:18-04:00,2024-10-14 04:34:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 04:34:48-04:00,2024-10-14 04:36:48-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 04:36:48-04:00,2024-10-14 05:27:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 05:27:18-04:00,2024-10-14 06:20:18-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 10:05:21-04:00,2024-10-14 06:20:18-04:00,2024-10-14 06:39:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 06:39:18-04:00,2024-10-14 06:40:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 06:40:18-04:00,2024-10-14 06:49:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 06:49:48-04:00,2024-10-14 06:53:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 06:53:18-04:00,2024-10-14 07:00:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 07:00:18-04:00,2024-10-14 07:01:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 07:01:18-04:00,2024-10-14 07:14:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 07:14:48-04:00,2024-10-14 07:29:48-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 07:29:48-04:00,2024-10-14 07:30:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 07:30:48-04:00,2024-10-14 07:52:18-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 10:05:21-04:00,2024-10-14 07:52:18-04:00,2024-10-14 08:30:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 08:30:18-04:00,2024-10-14 08:38:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 10:05:21-04:00,2024-10-14 08:38:18-04:00,2024-10-14 08:57:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 08:57:48-04:00,2024-10-14 09:48:18-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 10:05:21-04:00,2024-10-14 09:48:18-04:00,2024-10-14 09:53:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 10:05:21-04:00,2024-10-14 09:53:18-04:00,2024-10-14 09:55:48-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-14 10:05:21-04:00,2024-10-14 09:55:48-04:00,2024-10-14 09:57:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 10:16:43-04:00,2024-10-14 10:38:13-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 10:38:13-04:00,2024-10-14 10:55:13-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-14 15:20:52-04:00,2024-10-14 10:55:13-04:00,2024-10-14 11:13:43-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 11:13:43-04:00,2024-10-14 11:47:43-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 15:20:52-04:00,2024-10-14 11:47:43-04:00,2024-10-14 12:20:43-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 12:20:43-04:00,2024-10-14 12:36:13-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-14 15:20:52-04:00,2024-10-14 12:36:13-04:00,2024-10-14 13:09:43-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 13:09:43-04:00,2024-10-14 13:25:43-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 15:20:52-04:00,2024-10-14 13:25:43-04:00,2024-10-14 13:26:13-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 13:26:13-04:00,2024-10-14 13:27:13-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-14 15:20:52-04:00,2024-10-14 13:27:13-04:00,2024-10-14 13:35:43-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-14 15:20:52-04:00,2024-10-14 13:35:43-04:00,2024-10-14 13:37:43-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-14 15:20:52-04:00,2024-10-14 13:37:43-04:00,2024-10-14 13:39:43-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-14 15:20:52-04:00,2024-10-14 13:39:43-04:00,2024-10-14 13:45:13-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 03:28:39-04:00,2024-10-15 03:50:39-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 03:50:39-04:00,2024-10-15 04:00:39-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 07:45:07-04:00,2024-10-15 04:00:39-04:00,2024-10-15 04:13:39-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 04:13:39-04:00,2024-10-15 04:17:09-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 07:45:07-04:00,2024-10-15 04:17:09-04:00,2024-10-15 04:18:09-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 07:45:07-04:00,2024-10-15 04:18:09-04:00,2024-10-15 04:37:39-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 07:45:07-04:00,2024-10-15 04:37:39-04:00,2024-10-15 04:40:09-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 07:45:07-04:00,2024-10-15 04:40:09-04:00,2024-10-15 05:06:09-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 05:06:09-04:00,2024-10-15 05:23:09-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 07:45:07-04:00,2024-10-15 05:23:09-04:00,2024-10-15 05:24:09-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 05:24:09-04:00,2024-10-15 05:24:39-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 07:45:07-04:00,2024-10-15 05:24:39-04:00,2024-10-15 05:32:39-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 05:32:39-04:00,2024-10-15 05:53:39-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 07:45:07-04:00,2024-10-15 05:53:39-04:00,2024-10-15 06:27:09-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 06:27:09-04:00,2024-10-15 06:37:39-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 07:45:07-04:00,2024-10-15 06:37:39-04:00,2024-10-15 06:40:39-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 06:40:39-04:00,2024-10-15 06:41:39-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 07:45:07-04:00,2024-10-15 06:41:39-04:00,2024-10-15 06:47:09-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 06:47:09-04:00,2024-10-15 07:29:09-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 07:45:07-04:00,2024-10-15 07:29:09-04:00,2024-10-15 07:30:39-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 07:45:07-04:00,2024-10-15 07:30:39-04:00,2024-10-15 07:33:39-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 07:45:07-04:00,2024-10-15 07:33:39-04:00,2024-10-15 07:37:09-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 07:45:07-04:00,2024-10-15 07:37:09-04:00,2024-10-15 07:43:09-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 07:50:27-04:00,2024-10-15 07:59:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 07:59:57-04:00,2024-10-15 08:01:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 11:47:18-04:00,2024-10-15 08:01:27-04:00,2024-10-15 08:20:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 08:20:27-04:00,2024-10-15 08:26:57-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 11:47:18-04:00,2024-10-15 08:26:57-04:00,2024-10-15 08:28:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 08:28:57-04:00,2024-10-15 08:32:57-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 11:47:18-04:00,2024-10-15 08:32:57-04:00,2024-10-15 08:33:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 08:33:57-04:00,2024-10-15 09:02:27-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 11:47:18-04:00,2024-10-15 09:02:27-04:00,2024-10-15 09:02:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 11:47:18-04:00,2024-10-15 09:02:57-04:00,2024-10-15 09:13:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 09:13:57-04:00,2024-10-15 09:15:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 11:47:18-04:00,2024-10-15 09:15:27-04:00,2024-10-15 09:16:27-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 09:16:27-04:00,2024-10-15 09:17:27-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 11:47:18-04:00,2024-10-15 09:17:27-04:00,2024-10-15 09:40:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 09:40:57-04:00,2024-10-15 09:43:57-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-15 11:47:18-04:00,2024-10-15 09:43:57-04:00,2024-10-15 10:08:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 10:08:57-04:00,2024-10-15 10:12:57-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 11:47:18-04:00,2024-10-15 10:12:57-04:00,2024-10-15 10:13:57-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-15 11:47:18-04:00,2024-10-15 10:13:57-04:00,2024-10-15 10:15:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 10:15:57-04:00,2024-10-15 10:26:57-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-15 11:47:18-04:00,2024-10-15 10:26:57-04:00,2024-10-15 10:41:57-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-15 11:47:18-04:00,2024-10-15 10:41:57-04:00,2024-10-15 11:06:57-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-16 11:30:32-04:00,2024-10-16 02:42:21-04:00,2024-10-16 03:01:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 03:01:51-04:00,2024-10-16 03:33:51-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-16 11:30:32-04:00,2024-10-16 03:33:51-04:00,2024-10-16 03:34:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 03:34:51-04:00,2024-10-16 03:49:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 03:49:21-04:00,2024-10-16 03:50:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 03:50:21-04:00,2024-10-16 03:57:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 03:57:21-04:00,2024-10-16 04:08:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 04:08:21-04:00,2024-10-16 04:32:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 04:32:51-04:00,2024-10-16 04:42:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 04:42:51-04:00,2024-10-16 04:47:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 04:47:51-04:00,2024-10-16 04:48:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 04:48:21-04:00,2024-10-16 05:35:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 05:35:21-04:00,2024-10-16 05:43:21-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-16 11:30:32-04:00,2024-10-16 05:43:21-04:00,2024-10-16 05:43:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 05:43:51-04:00,2024-10-16 05:44:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 05:44:51-04:00,2024-10-16 05:48:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 05:48:51-04:00,2024-10-16 05:53:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 05:53:51-04:00,2024-10-16 06:10:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 06:10:21-04:00,2024-10-16 06:16:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 06:16:21-04:00,2024-10-16 06:31:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 06:31:51-04:00,2024-10-16 07:29:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 07:29:51-04:00,2024-10-16 07:32:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 07:32:21-04:00,2024-10-16 07:52:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 07:52:21-04:00,2024-10-16 07:58:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 07:58:51-04:00,2024-10-16 08:13:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 08:13:21-04:00,2024-10-16 08:58:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 08:58:51-04:00,2024-10-16 08:59:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 08:59:51-04:00,2024-10-16 09:04:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 09:04:51-04:00,2024-10-16 09:05:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 09:05:51-04:00,2024-10-16 09:07:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 09:07:21-04:00,2024-10-16 09:08:21-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 09:08:21-04:00,2024-10-16 09:35:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 09:35:21-04:00,2024-10-16 10:08:21-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-16 11:30:32-04:00,2024-10-16 10:08:21-04:00,2024-10-16 11:13:51-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 11:13:51-04:00,2024-10-16 11:14:51-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-16 11:30:32-04:00,2024-10-16 11:14:51-04:00,2024-10-16 11:22:21-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-16 11:30:32-04:00,2024-10-16 11:22:21-04:00,2024-10-16 11:24:21-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-17 11:00:08-04:00,2024-10-17 06:22:48-04:00,2024-10-17 06:37:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 06:37:48-04:00,2024-10-17 06:41:48-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-17 11:00:08-04:00,2024-10-17 06:41:48-04:00,2024-10-17 06:46:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 06:46:48-04:00,2024-10-17 06:49:48-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-17 11:00:08-04:00,2024-10-17 06:49:48-04:00,2024-10-17 06:53:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 06:53:18-04:00,2024-10-17 06:55:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-17 11:00:08-04:00,2024-10-17 06:55:18-04:00,2024-10-17 06:58:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 06:58:18-04:00,2024-10-17 07:05:18-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-17 11:00:08-04:00,2024-10-17 07:05:18-04:00,2024-10-17 07:06:48-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 07:06:48-04:00,2024-10-17 07:08:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 07:08:48-04:00,2024-10-17 07:10:18-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 07:10:18-04:00,2024-10-17 08:04:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 08:04:18-04:00,2024-10-17 08:05:18-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 08:05:18-04:00,2024-10-17 08:25:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 08:25:48-04:00,2024-10-17 08:26:18-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 08:26:18-04:00,2024-10-17 09:26:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 09:26:48-04:00,2024-10-17 09:27:48-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 09:27:48-04:00,2024-10-17 10:04:18-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-17 11:00:08-04:00,2024-10-17 10:04:18-04:00,2024-10-17 10:50:48-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-17 11:00:08-04:00,2024-10-17 10:50:48-04:00,2024-10-17 10:57:48-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 02:51:33-04:00,2024-10-18 03:27:33-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 03:27:33-04:00,2024-10-18 03:35:33-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-18 08:52:22-04:00,2024-10-18 03:35:33-04:00,2024-10-18 04:15:33-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 04:15:33-04:00,2024-10-18 04:27:03-04:00,HKCategoryValueSleepAnalysisAsleepDeep
2024-10-18 08:52:22-04:00,2024-10-18 04:27:03-04:00,2024-10-18 04:56:33-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 04:56:33-04:00,2024-10-18 05:09:03-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-18 08:52:22-04:00,2024-10-18 05:09:03-04:00,2024-10-18 05:29:33-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 05:29:33-04:00,2024-10-18 05:37:03-04:00,HKCategoryValueSleepAnalysisAsleepREM
2024-10-18 08:52:22-04:00,2024-10-18 05:37:03-04:00,2024-10-18 05:39:03-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-18 08:52:22-04:00,2024-10-18 05:39:03-04:00,2024-10-18 05:42:03-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 05:42:03-04:00,2024-10-18 05:51:03-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-18 08:52:22-04:00,2024-10-18 05:51:03-04:00,2024-10-18 05:54:03-04:00,HKCategoryValueSleepAnalysisAsleepCore
2024-10-18 08:52:22-04:00,2024-10-18 05:54:03-04:00,2024-10-18 05:59:03-04:00,HKCategoryValueSleepAnalysisAwake
2024-10-18 08:52:22-04:00,2024-10-18 05:59:03-04:00,2024-10-18 06:03:33-04:00,HKCategoryValueSleepAnalysisAsleepCore
